IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,false,Sex,Male,MLE,,,,,,,,,,15.91,,,13.56,,18.26,15.91 [13.56 – 18.26],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.09,,,14.2,,18.62,16.09 [14.2 – 18.62],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,AUS,Australia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.11,,,14.01,,18.48,16.11 [14.01 – 18.48],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.81,,,14.42,,19.48,16.81 [14.42 – 19.48],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.9,,,14.21,,19.57,16.9 [14.21 – 19.57],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BRB,Barbados,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.97,,,14.39,,20.11,16.97 [14.39 – 20.11],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SVK,Slovakia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.17,,,14.63,,20.18,17.17 [14.63 – 20.18],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.2,,,14.24,,20.44,17.2 [14.24 – 20.44],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BLR,Belarus,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.22,,,15.5,,20.21,17.22 [15.5 – 20.21],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CHE,Switzerland,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.38,,,14.85,,20.14,17.38 [14.85 – 20.14],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.56,,,15.42,,20.04,17.56 [15.42 – 20.04],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BEL,Belgium,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.58,,,15.36,,20.19,17.58 [15.36 – 20.19],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.85,,,14.57,,21.87,17.85 [14.57 – 21.87],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.87,,,14.87,,21.19,17.87 [14.87 – 21.19],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MNE,Montenegro,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.08,,,15.63,,21.01,18.08 [15.63 – 21.01],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.19,,,14.8,,21.65,18.19 [14.8 – 21.65],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,HUN,Hungary,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.28,,,15.87,,21.73,18.28 [15.87 – 21.73],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,POL,Poland,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.3,,,15.66,,21.73,18.3 [15.66 – 21.73],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,AUT,Austria,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.36,,,15.68,,21.18,18.36 [15.68 – 21.18],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ROU,Romania,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.39,,,15.68,,21.4,18.39 [15.68 – 21.4],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,AND,Andorra,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.78,,,15.71,,21.35,18.78 [15.71 – 21.35],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,RUS,Russian Federation,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19,,,16.29,,22.88,19 [16.29 – 22.88],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LUX,Luxembourg,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.11,,,16.41,,21.91,19.11 [16.41 – 21.91],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.24,,,16.21,,21.97,19.24 [16.21 – 21.97],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LVA,Latvia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.35,,,16.84,,23.75,19.35 [16.84 – 23.75],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,PRT,Portugal,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.37,,,16.77,,22.89,19.37 [16.77 – 22.89],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,IRL,Ireland,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.45,,,16.77,,22.19,19.45 [16.77 – 22.19],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.45,,,16.87,,22.51,19.45 [16.87 – 22.51],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.7,,,16.97,,23.47,19.7 [16.97 – 23.47],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.72,,,16.94,,23.24,19.72 [16.94 – 23.24],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ESP,Spain,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.86,,,17.22,,23.1,19.86 [17.22 – 23.1],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.9,,,16.28,,23.54,19.9 [16.28 – 23.54],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LBR,Liberia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.02,,,1.51,,2.52,2.02 [1.51 – 2.52],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.03,,,1.6,,2.61,2.03 [1.6 – 2.61],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.06,,,1.41,,2.8,2.06 [1.41 – 2.8],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.06,,,1.63,,2.58,2.06 [1.63 – 2.58],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,NIC,Nicaragua,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.06,,,1.64,,2.54,2.06 [1.64 – 2.54],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GIN,Guinea,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.12,,,1.09,,3.49,2.12 [1.09 – 3.49],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,KEN,Kenya,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.13,,,1.68,,2.73,2.13 [1.68 – 2.73],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BHS,Bahamas,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.15,,,1.27,,3.08,2.15 [1.27 – 3.08],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.19,,,0.82,,3.55,2.19 [0.82 – 3.55],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GUY,Guyana,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.19,,,1.85,,2.57,2.19 [1.85 – 2.57],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,MEX,Mexico,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.2,,,1.73,,2.78,2.2 [1.73 – 2.78],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ERI,Eritrea,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.21,,,1.41,,3.04,2.21 [1.41 – 3.04],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ARM,Armenia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.23,,,1.88,,2.82,2.23 [1.88 – 2.82],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MLI,Mali,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.28,,,1.3,,3.48,2.28 [1.3 – 3.48],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TCD,Chad,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.31,,,1.4,,3.44,2.31 [1.4 – 3.44],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,COL,Colombia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.33,,,1.85,,2.9,2.33 [1.85 – 2.9],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.36,,,1.66,,3.24,2.36 [1.66 – 3.24],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.4,,,1.93,,2.94,2.4 [1.93 – 2.94],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.42,,,1.87,,3.01,2.42 [1.87 – 3.01],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CMR,Cameroon,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.45,,,1.95,,2.95,2.45 [1.95 – 2.95],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ALB,Albania,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.46,,,1.66,,2.56,2.46 [1.66 – 2.56],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.47,,,1.72,,3.25,2.47 [1.72 – 3.25],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MOZ,Mozambique,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.49,,,1.66,,3.32,2.49 [1.66 – 3.32],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BEN,Benin,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.49,,,1.76,,3.3,2.49 [1.76 – 3.3],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NGA,Nigeria,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.49,,,1.95,,3.01,2.49 [1.95 – 3.01],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TGO,Togo,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.51,,,1.71,,3.42,2.51 [1.71 – 3.42],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.55,,,1.5,,3.64,2.55 [1.5 – 3.64],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.56,,,2.02,,3.43,2.56 [2.02 – 3.43],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CUB,Cuba,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.56,,,2.08,,3.07,2.56 [2.08 – 3.07],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GTM,Guatemala,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.63,,,2.3,,3.15,2.63 [2.3 – 3.15],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.64,,,2.16,,3.21,2.64 [2.16 – 3.21],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BWA,Botswana,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.67,,,2.31,,3.22,2.67 [2.31 – 3.22],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.69,,,1.94,,3.72,2.69 [1.94 – 3.72],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.71,,,1.98,,3.42,2.71 [1.98 – 3.42],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,SUR,Suriname,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.71,,,2.2,,3.19,2.71 [2.2 – 3.19],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.72,,,1.92,,3.59,2.72 [1.92 – 3.59],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.74,,,2.16,,3.33,2.74 [2.16 – 3.33],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.74,,,2.28,,3.25,2.74 [2.28 – 3.25],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.75,,,1.98,,3.62,2.75 [1.98 – 3.62],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.8,,,2.28,,3.42,2.8 [2.28 – 3.42],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CAF,Central African Republic,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.81,,,1.81,,4.05,2.81 [1.81 – 4.05],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,false,Sex,Male,MLE,,,,,,,,,,2.81,,,1.99,,3.85,2.81 [1.99 – 3.85],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.81,,,2.21,,3.37,2.81 [2.21 – 3.37],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.81,,,2.26,,3.39,2.81 [2.26 – 3.39],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PRY,Paraguay,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.83,,,2.24,,3.36,2.83 [2.24 – 3.36],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BDI,Burundi,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.85,,,2.25,,3.47,2.85 [2.25 – 3.47],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GHA,Ghana,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.87,,,2.09,,3.83,2.87 [2.09 – 3.83],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.88,,,2.37,,3.35,2.88 [2.37 – 3.35],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BLZ,Belize,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.89,,,2.32,,3.55,2.89 [2.32 – 3.55],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.94,,,2.27,,3.72,2.94 [2.27 – 3.72],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,HTI,Haiti,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.94,,,2.37,,3.56,2.94 [2.37 – 3.56],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.95,,,2.22,,3.68,2.95 [2.22 – 3.68],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.95,,,2.37,,3.66,2.95 [2.37 – 3.66],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,CHN,China,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.95,,,2.38,,3.52,2.95 [2.38 – 3.52],,,EN,2021-09-19T22:00:00.000Z
